Epoch,aveT,aveC,eATE,ePEHE,rjf,lcff,ly
330,0.20297285914421082,0.11903286725282669,1.08394,1.0844747,6.833531379699707,7.034415185451508,0.37943974
340,0.2068856954574585,0.12052623182535172,1.0863595,1.0869786,6.8290547132492065,7.042068362236023,0.37934247
350,0.2146597057580948,0.12252582609653473,1.0921339,1.0928102,6.824954926967621,7.058817446231842,0.37930077
360,0.19610771536827087,0.12406270205974579,1.072045,1.0726035,6.81385338306427,7.045318245887756,0.37920424
370,0.20405110716819763,0.1283806562423706,1.0756705,1.0762782,6.812044560909271,7.0724905133247375,0.378991
380,0.2069999873638153,0.12391772866249084,1.0830822,1.0837053,6.815540075302124,7.043147146701813,0.37920168
390,0.2058020532131195,0.13285504281520844,1.0729469,1.073617,6.818963587284088,7.082153677940369,0.37883687
400,0.20197339355945587,0.12897096574306488,1.0730025,1.073719,6.8161468505859375,7.076708614826202,0.3789667
410,0.20584695041179657,0.12863940000534058,1.0772074,1.0779698,6.811998546123505,7.067608654499054,0.37898666
420,0.20359860360622406,0.13033545017242432,1.0732632,1.0738797,6.80620151758194,7.077363014221191,0.37893724
430,0.1976768523454666,0.13268272578716278,1.0649941,1.0655683,6.802004396915436,7.060675501823425,0.37883726
440,0.19256116449832916,0.1274956911802292,1.0650655,1.0655607,6.7918665409088135,7.112837195396423,0.3790519
450,0.18729634582996368,0.12337277084589005,1.0639236,1.0644256,6.786525666713715,7.093931078910828,0.37927714
460,0.19564318656921387,0.12858054041862488,1.0670626,1.067682,6.77734649181366,7.1295501589775085,0.3790155
470,0.1952403336763382,0.12802986800670624,1.0672104,1.0678254,6.766876041889191,7.100855708122253,0.37902766
480,0.1950327605009079,0.13106416165828705,1.0639687,1.0645933,6.759935081005096,7.125611186027527,0.3788946
490,0.19605720043182373,0.12737825512886047,1.068679,1.0692459,6.750739336013794,7.138187289237976,0.379058
500,0.19982466101646423,0.1249966025352478,1.074828,1.0753995,6.746943712234497,7.130764424800873,0.3791934
510,0.1829027235507965,0.13037903606891632,1.0525237,1.053015,6.736304223537445,7.163279712200165,0.37893313
520,0.190626859664917,0.13219816982746124,1.0584286,1.0589658,6.729855954647064,7.167915463447571,0.37886447
530,0.1917349398136139,0.12647798657417297,1.0652568,1.0657548,6.720153033733368,7.167174339294434,0.3790934
540,0.18549765646457672,0.13203370571136475,1.0534639,1.0539374,6.71345454454422,7.2252256870269775,0.37889344
550,0.18390440940856934,0.1325303465127945,1.0513741,1.0519077,6.704737722873688,7.250480532646179,0.37885335
560,0.19965246319770813,0.13804568350315094,1.0616068,1.0622858,6.695282161235809,7.248992502689362,0.37871438
570,0.1933264434337616,0.1273328959941864,1.0659935,1.066647,6.684441328048706,7.27290952205658,0.37907276
580,0.20816369354724884,0.1380702555179596,1.0700934,1.0708758,6.683242201805115,7.271664083003998,0.37873048
590,0.18892031908035278,0.125309020280838,1.0636113,1.0641965,6.67658269405365,7.285552501678467,0.37916154
600,0.20406632125377655,0.13191290199756622,1.0721534,1.0730067,6.666272222995758,7.284888386726379,0.3789148
610,0.20453020930290222,0.12701603770256042,1.0775142,1.078279,6.666952431201935,7.338956534862518,0.3790655
620,0.19798938930034637,0.12950636446475983,1.068483,1.0690354,6.662200391292572,7.273792326450348,0.37898186
630,0.18416835367679596,0.13722331821918488,1.0469451,1.0475361,6.665214657783508,7.317708432674408,0.3787337
640,0.1962503343820572,0.13611304759979248,1.0601373,1.0609286,6.663221001625061,7.339315056800842,0.37876573
650,0.2097596824169159,0.13512909412384033,1.0746306,1.0754611,6.657422363758087,7.323998510837555,0.37879083
660,0.19648733735084534,0.1240101084113121,1.0724772,1.0730656,6.659383833408356,7.330098330974579,0.37931746
670,0.18545517325401306,0.1346176713705063,1.0508375,1.0514287,6.660929620265961,7.326044023036957,0.37885723
680,0.20186759531497955,0.12971608340740204,1.0721515,1.0728732,6.663798689842224,7.3493492603302,0.37901065
690,0.2003464251756668,0.13469938933849335,1.065647,1.0663134,6.673168301582336,7.37589293718338,0.37881747
700,0.19223232567310333,0.1287262886762619,1.063506,1.0642481,6.681317329406738,7.395349979400635,0.37901428
710,0.20910543203353882,0.13214576244354248,1.0769596,1.0780523,6.6940115094184875,7.406560957431793,0.37889245
720,0.1979343444108963,0.1344529688358307,1.0634813,1.064351,6.686343729496002,7.4524922370910645,0.37880966
730,0.1929088830947876,0.1318487972021103,1.0610601,1.061915,6.690166652202606,7.445022463798523,0.3788858
740,0.1930995136499405,0.1364172101020813,1.0566823,1.0575744,6.696645259857178,7.432696163654327,0.378787
750,0.19227562844753265,0.1322479099035263,1.0600277,1.0608314,6.700422465801239,7.4504523277282715,0.37887987
760,0.1913047879934311,0.12815260887145996,1.0631522,1.0639366,6.696540832519531,7.461425721645355,0.37901843
770,0.1919010877609253,0.131039559841156,1.0608616,1.0616943,6.697036862373352,7.4778231382369995,0.37893185
780,0.18869495391845703,0.1258932650089264,1.0628017,1.0635154,6.697481274604797,7.513099551200867,0.37911114
790,0.20334720611572266,0.13363198935985565,1.0697153,1.0707066,6.703761160373688,7.533691167831421,0.37886864
