Epoch,aveT,aveC,eATE,ePEHE,rjf,lcff,ly
350,-0.057916514575481415,-0.08906164765357971,1.0311451,1.0313516,6.471963465213776,8.36785501241684,0.49391872
360,-0.06233248859643936,-0.09235828369855881,1.0300257,1.0302635,6.461629152297974,8.42579448223114,0.4937914
370,-0.060599859803915024,-0.10071385651826859,1.040114,1.0403519,6.463412165641785,8.465449929237366,0.4935613
380,-0.05926012992858887,-0.09026921540498734,1.0310091,1.0311984,6.449662029743195,8.454320192337036,0.49392688
390,-0.06145937368273735,-0.09549218416213989,1.0340328,1.0342317,6.4502822160720825,8.473504781723022,0.49373585
400,-0.06178940832614899,-0.09985986351966858,1.0380704,1.038269,6.451395332813263,8.49769514799118,0.49361145
410,-0.06230078637599945,-0.09178104996681213,1.0294802,1.0296675,6.445475339889526,8.503330886363983,0.49392912
420,-0.06208329647779465,-0.10327276587486267,1.0411894,1.04139,6.434791624546051,8.482042968273163,0.49356717
430,-0.06486982852220535,-0.10305947065353394,1.0381896,1.0383939,6.440478622913361,8.53472524881363,0.49359912
440,-0.06328614801168442,-0.10006478428840637,1.0367786,1.036961,6.429611325263977,8.528331696987152,0.49370497
450,-0.05937471613287926,-0.10454109311103821,1.0451664,1.0453187,6.431026518344879,8.551733553409576,0.49362135
460,-0.06135283410549164,-0.09699123352766037,1.0356385,1.0357864,6.434887528419495,8.599147021770477,0.49387354
470,-0.06430221349000931,-0.1121220514178276,1.0478199,1.0479892,6.434262275695801,8.560629665851593,0.4935761
480,-0.060891054570674896,-0.10369125753641129,1.0428002,1.0429467,6.429106116294861,8.538602769374847,0.4937012
490,-0.06269870698451996,-0.10154343396425247,1.0388447,1.0390002,6.417538940906525,8.561493396759033,0.49377793
500,-0.0655551627278328,-0.1129460260272026,1.0473908,1.0475754,6.433207809925079,8.637251853942871,0.4935911
510,-0.06074630469083786,-0.10392984747886658,1.0431834,1.043327,6.432715594768524,8.554005742073059,0.49372506
520,-0.06721505522727966,-0.10983825474977493,1.0426232,1.042805,6.414339303970337,8.536153078079224,0.4936522
530,-0.06443960964679718,-0.10367856174707413,1.0392389,1.0394049,6.400068163871765,8.641079545021057,0.49374157
540,-0.062004394829273224,-0.10449965298175812,1.0424953,1.0426373,6.4229167103767395,8.557057976722717,0.4937089
550,-0.06474996358156204,-0.10887616872787476,1.0441262,1.0442927,6.418446719646454,8.641944587230682,0.49368972
560,-0.06707894057035446,-0.1063762754201889,1.0392973,1.0394876,6.401980638504028,8.619646966457367,0.49380705
570,-0.058606818318367004,-0.10248204320669174,1.0438752,1.0440062,6.402205407619476,8.69589078426361,0.4939218
580,-0.06906696408987045,-0.1166694387793541,1.0476024,1.0477915,6.411160409450531,8.645911157131195,0.49363723
590,-0.06370732188224792,-0.10121636837720871,1.0375091,1.0376692,6.403817176818848,8.639056622982025,0.49388498
600,-0.060529619455337524,-0.11184236407279968,1.0513127,1.0514386,6.402757167816162,8.68454247713089,0.49373224
610,-0.06900393962860107,-0.10930509865283966,1.0403012,1.0404956,6.410763144493103,8.705710172653198,0.49380705
620,-0.06515759229660034,-0.1068817749619484,1.0417242,1.0419027,6.40935754776001,8.702652633190155,0.49388778
630,-0.06430170685052872,-0.11104143410921097,1.0467397,1.0468981,6.404792487621307,8.680353879928589,0.49376348
640,-0.06436263024806976,-0.1071002185344696,1.0427375,1.0428951,6.394530653953552,8.704162240028381,0.49378878
650,-0.06600460410118103,-0.11073409765958786,1.0447295,1.0448889,6.405004382133484,8.744079172611237,0.49376002
660,-0.06398269534111023,-0.10892114788293839,1.0449384,1.0450811,6.4031248688697815,8.688834428787231,0.49375916
670,-0.06555213779211044,-0.105658620595932,1.0401065,1.0402671,6.406189739704132,8.695160508155823,0.4938215
680,-0.06528044492006302,-0.1069515198469162,1.041671,1.0418166,6.383665859699249,8.706443965435028,0.49379358
690,-0.06982908397912979,-0.11388662457466125,1.0440575,1.0442247,6.380282402038574,8.773510754108429,0.4937362
700,-0.06181567162275314,-0.10417772084474564,1.0423621,1.0424749,6.39697402715683,8.832398056983948,0.49385107
710,-0.06739319860935211,-0.1078021302819252,1.0404088,1.0405657,6.3815016746521,8.746633529663086,0.49372926
720,-0.0659673735499382,-0.10027666389942169,1.0343093,1.0344756,6.387919187545776,8.774017214775085,0.4939382
730,-0.06470172852277756,-0.10867033898830414,1.0439686,1.044122,6.395792901515961,8.84244704246521,0.4937866
740,-0.06603779643774033,-0.1109185665845871,1.0448807,1.0450504,6.399634480476379,8.702860116958618,0.49383372
750,-0.06673037260770798,-0.10620430111885071,1.0394739,1.0396621,6.394616663455963,8.740684390068054,0.49392286
760,-0.06656190752983093,-0.105087049305439,1.0385251,1.0386952,6.387001216411591,8.784825682640076,0.4938182
770,-0.06611849367618561,-0.10740484297275543,1.0412863,1.0414494,6.386852443218231,8.807313680648804,0.49381804
780,-0.06785818934440613,-0.10850534588098526,1.0406471,1.0408065,6.363479733467102,8.777191162109375,0.49378648
790,-0.06438639760017395,-0.10210712254047394,1.0377207,1.0378542,6.373750925064087,8.840053737163544,0.493911
