Epoch,aveT,aveC,eATE,ePEHE,rjf,lcff,ly
400,-0.051455412060022354,-0.08849474042654037,1.0370393,1.0372438,6.428861677646637,8.621960818767548,0.49702385
410,-0.053369972854852676,-0.09180299192667007,1.0384331,1.0386449,6.436967134475708,8.559121489524841,0.49689457
420,-0.05519521236419678,-0.09497026354074478,1.039775,1.0399922,6.435577929019928,8.551515102386475,0.4967916
430,-0.054270189255476,-0.09725722670555115,1.042987,1.04319,6.422918617725372,8.56993842124939,0.49673605
440,-0.05821352079510689,-0.09713925421237946,1.0389258,1.0391241,6.416793406009674,8.634051501750946,0.4967359
450,-0.058405082672834396,-0.09520555287599564,1.0368005,1.0369806,6.397900998592377,8.615823149681091,0.49679142
460,-0.05448587238788605,-0.09319061040878296,1.0387046,1.0388654,6.4113999009132385,8.591631412506104,0.49686292
470,-0.057024821639060974,-0.09412969648838043,1.0371048,1.0372944,6.408474564552307,8.613407969474792,0.49682263
480,-0.0565633587539196,-0.0927254930138588,1.036162,1.0363321,6.4102703332901,8.60096788406372,0.49687904
490,-0.05489334091544151,-0.09559784829616547,1.0407045,1.0408438,6.395957589149475,8.628871262073517,0.49680144
500,-0.059844955801963806,-0.09392198175191879,1.0340769,1.0342224,6.409510433673859,8.653072476387024,0.49686393
510,-0.05427644029259682,-0.09279892593622208,1.0385225,1.038669,6.3952972292900085,8.62706309556961,0.49688432
520,-0.05776983126997948,-0.09669654816389084,1.0389267,1.039115,6.391794502735138,8.659440040588379,0.49675038
530,-0.055648282170295715,-0.09983627498149872,1.044188,1.0443555,6.406599640846252,8.612827241420746,0.49668458
540,-0.05575393885374069,-0.09787876904010773,1.0421249,1.042271,6.380785763263702,8.715534210205078,0.4967394
550,-0.05673070251941681,-0.09843870997428894,1.041708,1.0418439,6.3862773180007935,8.658449828624725,0.49673867
560,-0.05916549637913704,-0.10047273337841034,1.0413072,1.0414445,6.392936944961548,8.746690034866333,0.4966964
570,-0.05482512339949608,-0.09753242880105972,1.0427073,1.0428116,6.388164460659027,8.664760053157806,0.4967897
580,-0.055895011872053146,-0.0965794250369072,1.0406845,1.0408008,6.38956493139267,8.735157489776611,0.49681637
590,-0.05658472701907158,-0.098955899477005,1.0423712,1.0424919,6.389000236988068,8.676394402980804,0.4967592
600,-0.055961158126592636,-0.10252072662115097,1.0465596,1.046676,6.376492857933044,8.732898652553558,0.49668586
610,-0.05669800564646721,-0.09848251193761826,1.0417845,1.0419024,6.374506235122681,8.786454677581787,0.4967889
620,-0.05387018993496895,-0.09894172847270966,1.0450716,1.0451751,6.377033352851868,8.72714376449585,0.49679044
630,-0.055765289813280106,-0.09856361150741577,1.0427983,1.0429051,6.363500714302063,8.80747264623642,0.49681997
640,-0.05393458157777786,-0.102219358086586,1.0482848,1.0483711,6.36250901222229,8.818624377250671,0.4967535
650,-0.05606414005160332,-0.10137514024972916,1.045311,1.045399,6.350720167160034,8.809672176837921,0.49680915
660,-0.05583206191658974,-0.10035543143749237,1.0445234,1.0446328,6.34893000125885,8.84992802143097,0.49677694
670,-0.05320844426751137,-0.09704209864139557,1.0438336,1.0439223,6.3551360964775085,8.888629972934723,0.49687684
680,-0.05681967735290527,-0.10144063830375671,1.044621,1.0447302,6.348641276359558,8.919913053512573,0.49673748
690,-0.058380234986543655,-0.10265142470598221,1.0442712,1.0443736,6.340499937534332,8.890563011169434,0.49675018
700,-0.05817179009318352,-0.10416241735219955,1.0459906,1.0460892,6.340243220329285,8.876331865787506,0.49674052
710,-0.05677422136068344,-0.10303422063589096,1.04626,1.0463642,6.318859279155731,8.918471992015839,0.4967193
720,-0.05548598989844322,-0.10392744839191437,1.0484414,1.0485404,6.328897535800934,8.992920935153961,0.4967069
730,-0.05927130579948425,-0.1023252084851265,1.0430539,1.0431527,6.3386587500572205,9.008882880210876,0.49678835
740,-0.05512276664376259,-0.10019391030073166,1.0450711,1.045143,6.325998663902283,8.959607541561127,0.49687523
750,-0.05530807003378868,-0.10622329264879227,1.0509152,1.0510058,6.311059236526489,9.012438356876373,0.49666473
760,-0.05748746544122696,-0.10474544018507004,1.047258,1.0473698,6.325347006320953,8.959014296531677,0.49666366
770,-0.05621541291475296,-0.09820874780416489,1.0419934,1.0420994,6.326103508472443,8.991143882274628,0.49680772
780,-0.05516233295202255,-0.09827564656734467,1.0431134,1.0432044,6.319671332836151,9.02690178155899,0.49685135
790,-0.05837201699614525,-0.10829173773527145,1.0499197,1.0500348,6.294502317905426,9.025660395622253,0.49663877
