Epoch,aveT,aveC,eATE,ePEHE,rjf,lcff,ly
400,-0.0026473822072148323,0.09233514219522476,0.90501744,0.90662605,6.6576303243637085,7.329664826393127,0.4052483
410,-0.0026158459950238466,0.1002664566040039,0.8971177,0.89902693,6.6543861627578735,7.405202150344849,0.4059963
420,-0.003686646232381463,0.09784292429685593,0.8984704,0.900273,6.636942744255066,7.38896369934082,0.40573236
430,-0.0046133664436638355,0.09058809280395508,0.9047985,0.906304,6.633724689483643,7.463019132614136,0.4050847
440,-0.0038800188340246677,0.05346367508172989,0.94265634,0.9431731,6.6157355308532715,7.459894597530365,0.40412146
450,-0.0029571272898465395,0.06405641883611679,0.9329864,0.9337255,6.60275137424469,7.500260889530182,0.40400317
460,-0.003166808048263192,0.0899757668375969,0.90685743,0.90834886,6.596003293991089,7.54512095451355,0.40505838
470,-0.001954014878720045,0.10769931972026825,0.89034665,0.8925316,6.578314781188965,7.579744398593903,0.40688893
480,-0.002543665701523423,0.07038726657629013,0.92706907,0.9279647,6.577897012233734,7.600734293460846,0.4041029
490,-0.0020911397878080606,0.07636895030736923,0.92153984,0.92258316,6.577062726020813,7.630128085613251,0.4042736
500,-0.0031199792865663767,0.06804780662059784,0.9288322,0.9296711,6.579162955284119,7.656976580619812,0.40406123
510,-0.005046570673584938,0.05854633077979088,0.9364071,0.93702096,6.568533897399902,7.713933646678925,0.4040493
520,-0.005507029592990875,0.07573442161083221,0.9187585,0.91979665,6.58435595035553,7.719833552837372,0.4042524
530,-0.006197653245180845,0.08124851435422897,0.91255385,0.9137933,6.567710340023041,7.769972324371338,0.40451738
540,-0.006914191413670778,0.05044839158654213,0.94263744,0.9430995,6.580731213092804,7.742251217365265,0.40423033
550,-0.007365815807133913,0.06379874050617218,0.92883545,0.9295854,6.584477782249451,7.784379720687866,0.40402356
560,-0.008663318119943142,0.02293292246758938,0.96840376,0.9685027,6.577929377555847,7.746959209442139,0.40623304
570,-0.008523186668753624,0.039745695888996124,0.95173115,0.95202124,6.5934964418411255,7.783026695251465,0.40475515
580,-0.008497855626046658,0.031951162964105606,0.959551,0.9597416,6.598336815834045,7.759149730205536,0.40533176
590,-0.00881279818713665,0.013776577077805996,0.9774106,0.9774484,6.602058231830597,7.738892912864685,0.40736637
600,-0.009489340707659721,-0.0004474293382372707,0.9909581,0.9909583,6.606393992900848,7.741679310798645,0.40960008
610,-0.009671804495155811,0.0012579355388879776,0.98907024,0.9890716,6.609147310256958,7.794934511184692,0.40928453
620,-0.008969282731413841,0.03478788211941719,0.95624286,0.9564721,6.599912762641907,7.765879452228546,0.4050923
630,-0.008861134760081768,0.01672457344830036,0.9744143,0.974472,6.61551433801651,7.799480140209198,0.40694445
640,-0.008605160750448704,0.04940761625766754,0.9419872,0.94244784,6.6082465052604675,7.750080049037933,0.40424925
650,-0.007684099953621626,0.011644689366221428,0.9806712,0.9807022,6.627217710018158,7.788868427276611,0.4076163
660,-0.004232556559145451,0.04415879771113396,0.95160866,0.9519745,6.626973867416382,7.760800778865814,0.40446812
670,-0.010011175647377968,0.04630948230624199,0.94367933,0.94409466,6.625138640403748,7.7421876192092896,0.40436733
680,-0.011477194726467133,0.07003636658191681,0.91848636,0.9194535,6.628401875495911,7.794361233711243,0.40410426
690,-0.012230729684233665,0.04279141128063202,0.9449779,0.9453384,6.636158645153046,7.759924113750458,0.4045441
700,-0.011507907882332802,0.062237486243247986,0.9262546,0.92702186,6.63360208272934,7.7444615960121155,0.40400976
710,-0.011341427452862263,0.024088704958558083,0.9645698,0.96469444,6.642097473144531,7.807980179786682,0.40603977
720,-0.011913971044123173,-0.0012605347437784076,0.98934656,0.9893473,6.639902412891388,7.789638876914978,0.40963495
730,-0.011863729916512966,-0.0015679856296628714,0.98970425,0.98970485,6.645155370235443,7.7571457624435425,0.40968424
740,-0.0094452528283,0.05453481897711754,0.9360199,0.9366184,6.6337379813194275,7.780520379543304,0.4040797
750,-0.009137817658483982,0.012430127710103989,0.97843206,0.97847384,6.643239438533783,7.783884644508362,0.40744695
760,-0.008738103322684765,0.00034765523741953075,0.9909142,0.9909175,6.645294010639191,7.784210503101349,0.4093286
770,-0.008969388902187347,-0.0012416299432516098,0.99227226,0.9922743,6.647442281246185,7.779712975025177,0.40959957
780,-0.00869570393115282,-0.0013139889342710376,0.99261826,0.9926205,6.648117542266846,7.819969415664673,0.4096104
790,-0.0063998023979365826,0.0353449285030365,0.9582553,0.9585116,6.6487836837768555,7.771094560623169,0.4049928
