Epoch,aveT,aveC,eATE,ePEHE,rjf,lcff,ly
400,0.21594315767288208,0.13785918056964874,1.078084,1.0786488,6.7941537499427795,7.137602508068085,0.37673923
410,0.2158748060464859,0.12709568440914154,1.0887791,1.0892593,6.789823949337006,7.124659299850464,0.3772189
420,0.2148730456829071,0.136212557554245,1.0786605,1.0792087,6.790968179702759,7.1710323095321655,0.37680253
430,0.21552389860153198,0.14942686259746552,1.066097,1.0667228,6.788519322872162,7.1706090569496155,0.37655997
440,0.22643397748470306,0.13162857294082642,1.0948054,1.0953699,6.77901691198349,7.157069742679596,0.3769591
450,0.20097607374191284,0.12152092903852463,1.0794551,1.0798173,6.773037075996399,7.163630843162537,0.37748238
460,0.21534420549869537,0.12953519821166992,1.085809,1.0863569,6.772159159183502,7.201991140842438,0.37709045
470,0.2249925434589386,0.1348607838153839,1.0901318,1.0908594,6.76547372341156,7.162630081176758,0.37685338
480,0.2124197632074356,0.1257285177707672,1.0866913,1.0873513,6.757267951965332,7.179795324802399,0.3772521
490,0.20608215034008026,0.13642674684524536,1.0696554,1.070334,6.749602377414703,7.186043441295624,0.3767554
500,0.21910510957241058,0.12367946654558182,1.0954256,1.0959584,6.751909494400024,7.190990686416626,0.37740362
510,0.21811868250370026,0.12222480773925781,1.0958939,1.0963222,6.743711709976196,7.225595116615295,0.37778044
520,0.21639086306095123,0.13904200494289398,1.0773488,1.0779653,6.738473355770111,7.205907583236694,0.3768621
530,0.2145957201719284,0.12580570578575134,1.0887899,1.0893998,6.732119977474213,7.189494073390961,0.37745628
540,0.21758458018302917,0.12056376785039902,1.0970209,1.0976089,6.719578802585602,7.253339111804962,0.3781021
550,0.21278728544712067,0.12846344709396362,1.0843239,1.0848163,6.714009702205658,7.25972044467926,0.3775204
560,0.20051200687885284,0.13128598034381866,1.069226,1.0695237,6.699449002742767,7.306890606880188,0.37750193
570,0.22162537276744843,0.13166366517543793,1.0899618,1.0905604,6.688417136669159,7.3061365485191345,0.377336
580,0.22606021165847778,0.12559865415096283,1.1004615,1.1011429,6.684426784515381,7.340065777301788,0.37792352
590,0.22537770867347717,0.12885203957557678,1.0965257,1.0971146,6.6755658984184265,7.3317795395851135,0.3775237
600,0.2223842591047287,0.14774072170257568,1.0746435,1.0752354,6.671452581882477,7.372905671596527,0.376652
610,0.21601372957229614,0.12673048675060272,1.0892832,1.0896025,6.6686389446258545,7.367855489253998,0.37784612
620,0.21912091970443726,0.13168887794017792,1.087432,1.0881135,6.670669436454773,7.357361435890198,0.37710714
630,0.20731961727142334,0.13270308077335358,1.0746166,1.0752562,6.660095930099487,7.392921090126038,0.37691104
640,0.22585779428482056,0.12441185861825943,1.1014459,1.1019955,6.650475203990936,7.424869239330292,0.37755954
650,0.22242388129234314,0.1356026977300644,1.0868212,1.0876131,6.658165216445923,7.380298674106598,0.37681684
660,0.20911352336406708,0.11974035203456879,1.0893731,1.0899167,6.651541650295258,7.46550053358078,0.37751704
670,0.2144906371831894,0.11912606656551361,1.0953646,1.0958172,6.647860944271088,7.419355571269989,0.3776195
680,0.21794992685317993,0.1301700621843338,1.0877799,1.0884231,6.649709939956665,7.449594616889954,0.37699884
690,0.20149949193000793,0.1277027130126953,1.0737967,1.0741873,6.643842339515686,7.442266881465912,0.37730202
700,0.22615432739257812,0.13642388582229614,1.0897305,1.0903352,6.649929165840149,7.469917953014374,0.3768166
710,0.20885562896728516,0.12624303996562958,1.0826126,1.0832778,6.640801310539246,7.464435279369354,0.37721467
720,0.2108522653579712,0.10999745875597,1.1008548,1.1012074,6.634053528308868,7.478698134422302,0.37862805
730,0.21033704280853271,0.11766749620437622,1.0926695,1.0931928,6.648021697998047,7.487079322338104,0.3781165
740,0.20726148784160614,0.12218839675188065,1.0850731,1.0856616,6.643022060394287,7.477971911430359,0.3777388
750,0.21047429740428925,0.12890617549419403,1.0815681,1.082019,6.642170667648315,7.50368595123291,0.3775064
760,0.21230719983577728,0.11055148392915726,1.1017557,1.1021326,6.639389395713806,7.522655248641968,0.3788907
770,0.20910294353961945,0.11123013496398926,1.0978729,1.0984671,6.649789035320282,7.534868955612183,0.3783951
780,0.2156858742237091,0.11380156874656677,1.1018844,1.1024884,6.641878724098206,7.520371675491333,0.37833312
790,0.20915161073207855,0.1261366754770279,1.083015,1.0834552,6.639040052890778,7.565926671028137,0.37729517
